2005,27.583,20.923,17.574
2006,24.718,19.611,16.914
2007,28.121,21.596,18.135
2008,26.034,19.395,16.796
2009,25.99,20.03,16.198
2010,25.12,19.189,13.562
2011,24.334,18.418,16.084
2012,23.861,18.185,15.932
