2004,47.313,34.507,17.697
2005,44.564,32.537,19.269
2006,44.594,31.877,15.841
2007,36.817,27.216,15.843
2008,42.749,31.89,19.173
2009,38.103,28.507,15.928
2010,39.633,29.934,17.549
2011,38.766,29.581,17.873
