2005,28.52,21.622,18.33
2006,26.39,20.981,18.707
2007,28.876,22.181,19.072
2008,27.025,20.072,17.439
2009,26.929,20.84,17.839
2010,26.019,20.104,14.365
2011,25.067,19.127,17.168
2012,24.505,18.783,15.923
