2005,1,21.522,18.631
2006,1,20.14,17.387
2007,1,21.64,19.354
2008,1,19.417,16.987
2009,1,20.135,17.7
2010,1,19.088,14.296
2011,1,19.045,15.95
2012,1,18.633,15.843
